Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
501,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,07:50,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,24461.92,3,-1.8940171237527184,43.307557364086456,-2.033693,43.256347
502,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.473779484425933,43.1813070234412,-2.033693,43.256347
503,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,07:20,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.904257451365159,43.31589631205317,-2.033693,43.256347
504,Donostialdea,Donostialdea,Errenteria,Oiartzun,Autobús interurbano,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.8976684310945444,43.3138754985361,-2.033693,43.256347
505,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Taxi,07:30,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,22750.65,1,-1.985407117653871,43.24875301462843,-2.033693,43.256347
506,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,13:00,22,Errenteria,2,2,1,Otros hogares sin niños,1,3,1,1,2021,18964.025,1,-1.944925161200583,43.31736076532922,-2.033693,43.256347
507,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,14:10,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,2,-1.918405333213539,43.31604107585853,-2.033693,43.256347
508,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,26706.06,4,-1.7602484571440156,43.33960581363759,-2.033693,43.256347
509,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.909326637202427,43.31519915900298,-2.033693,43.256347
510,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,18:30,99,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,26805.41,4,-2.1631594281923547,43.28660705859485,-2.033693,43.256347
511,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Andando,16:15,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,2,-2.053514572432259,43.27325411563989,-2.033693,43.256347
512,Goierri                              ,Donostialdea,Beasain,Andoain,RENFE,19:30,23,Andoain,1,1,1,2 adultos,1,5,1,1,2021,24474.020000000004,3,-2.2389636268728967,43.08299623901352,-2.033693,43.256347
513,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,19:45,21,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.954257533267584,43.26931266684944,-2.033693,43.256347
514,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,06:20,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,4,1,1,2021,25017.26,3,-1.9663922739086213,43.31980957687047,-2.033693,43.256347
515,Donostialdea,Donostialdea,Oiartzun,Pasaia,Autobús interurbano,16:30,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,2,2021,23269.735,2,-1.8884257033102323,43.29192882074997,-2.033693,43.256347
516,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,13:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.914172831321175,43.31076553713401,-2.033693,43.256347
517,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,06:50,22,Tolosa,2,2,1,1 adulto con niño(s),1,4,1,1,2021,22406.520000000004,2,-2.073385788083362,43.14010305730712,-2.033693,43.256347
518,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,05:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.9832389318439467,43.31870171407005,-2.033693,43.256347
519,Donostialdea,Donostialdea,Hernani,Lezo,Coche conductor,14:00,22,Lezo,2,2,1,Otros hogares sin niños,1,4,1,1,2021,26724.209999999995,4,-1.97487328448016,43.26566216348103,-2.033693,43.256347
520,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Autobús interurbano,10:00,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,20903.150000000005,1,-2.023982091992967,43.269580258019445,-2.033693,43.256347
521,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,15:00,22,Errenteria,1,3,1,2 adultos,2,5,1,1,2021,22588.620000000003,2,-1.8021783504974245,43.35532027776573,-2.033693,43.256347
522,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,19:00,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,23126.5,2,-2.0012450626946907,43.30084007178462,-2.033693,43.256347
523,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,07:30,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,22008.635,2,-1.8906868915478767,43.31003838234829,-2.033693,43.256347
524,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:00,21,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,5,1,1,2021,28611.11,4,-1.976295002786032,43.27085844909667,-2.033693,43.256347
525,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,17:45,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.93239857197087,43.31501021943419,-2.033693,43.256347
526,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,09:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,6,1,1,2021,22590.46,2,-1.9066483077938028,43.31739436767437,-2.033693,43.256347
527,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.973910904380629,43.32009681378621,-2.033693,43.256347
528,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.8985380893215051,43.31187498990706,-2.033693,43.256347
529,Donostialdea,Donostialdea,Andoain,Hernani,Coche conductor,15:00,99,Andoain,1,3,2,2 adultos,1,6,1,1,2021,25689.66,3,-2.032969625966195,43.21343992897934,-2.033693,43.256347
530,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:15,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.786126919331659,43.34183736774328,-2.033693,43.256347
531,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,05:30,23,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.7792365631558928,43.33622395625798,-2.033693,43.256347
532,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,22:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.808887134431116,43.34006065694452,-2.033693,43.256347
533,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,15:40,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,28424.26,4,-1.8948997085402,43.30745824054718,-2.033693,43.256347
534,Donostialdea,Donostialdea,Pasaia,Errenteria,Bicicleta,14:30,22,Errenteria,1,2,2,2 adultos,1,4,1,1,2021,23080.120000000003,2,-1.9294040927914555,43.32441298409319,-2.033693,43.256347
535,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,14:15,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,10768.535000000002,1,-1.9612361788466064,43.30511173122466,-2.033693,43.256347
536,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:45,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.9366475842110995,43.31402663562164,-2.033693,43.256347
537,Donostialdea,Donostialdea,Pasaia,Lezo,Coche conductor,13:30,22,Pasaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,22571.37,2,-1.916510830598976,43.31820892455759,-2.033693,43.256347
538,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:10,22,Errenteria,2,3,2,Otros hogares con niños,2,5,1,1,2021,25547.31,4,-1.903873319238777,43.31312493236364,-2.033693,43.256347
539,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,15:00,22,Errenteria,2,4,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.7896636650809596,43.32634912955611,-2.033693,43.256347
540,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,05:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,22716.05,2,-1.9859462895692817,43.32305023635983,-2.033693,43.256347
541,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-1.9815318133161863,43.307633913447226,-2.033693,43.256347
542,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,99,Hondarribia,3,4,1,Otros hogares con niños,2,5,1,1,2021,26270.51,3,-1.822886035599068,43.35449417636781,-2.033693,43.256347
543,Debagoiena,Donostialdea,Arrasate/Mondragon,Donostia/San Sebastian,Coche conductor,21:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,25423.61,3,-2.490261787240274,43.066408231521,-2.033693,43.256347
544,Bidasoa,Donostialdea,Irun,Hernani,Coche conductor,07:50,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.7947100354343877,43.34161106947118,-2.033693,43.256347
545,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,13:30,22,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,21388.620000000003,1,-1.9665415957503765,43.30969165749748,-2.033693,43.256347
546,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Moto,10:45,99,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,23064.520000000004,1,-2.055965142621379,43.26640396065058,-2.033693,43.256347
547,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.41514043008356,43.03648621465349,-2.033693,43.256347
548,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,07:30,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.8178565639272175,43.37475995929624,-2.033693,43.256347
549,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.5323768802512823,43.06174338578692,-2.033693,43.256347
550,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,09:00,99,Lasarte-Oria,1,2,1,Hogar de una persona,1,5,1,1,2021,24602.820000000003,2,-2.012029005990344,43.27013069466427,-2.033693,43.256347
551,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,RENFE,17:30,22,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,26537.96,4,-2.07576570072204,43.133818661934725,-2.033693,43.256347
552,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.466118867946258,43.18544834256143,-2.033693,43.256347
